10:19:19 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:19:19 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:19:19 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:19:19 AM  [Apache] 	Press the Logs button to view error logs and check
10:19:19 AM  [Apache] 	the Windows Event Viewer for more clues
10:19:19 AM  [Apache] 	If you need more help, copy and post this
10:19:19 AM  [Apache] 	entire log window on the forums
10:20:26 AM  [main] 	Deinitializing Modules
10:20:26 AM  [main] 	Deinitializing Control Panel

10:15:09 AM  [main] 	Initializing Control Panel
10:15:09 AM  [main] 	Windows Version: Windows 7 Professional SP1 64-bit
10:15:09 AM  [main] 	XAMPP Version: 7.2.4
10:15:09 AM  [main] 	Control Panel Version: 3.2.2  [ Compiled: Nov 12th 2015 ]
10:15:09 AM  [main] 	You are not running with administrator rights! This will work for
10:15:09 AM  [main] 	most application stuff but whenever you do something with services
10:15:09 AM  [main] 	there will be a security dialogue or things will break! So think 
10:15:09 AM  [main] 	about running this application with administrator rights!
10:15:09 AM  [main] 	XAMPP Installation Directory: "c:\users\rhennessey2019\desktop\xampp\"
10:15:09 AM  [main] 	Checking for prerequisites
10:15:09 AM  [main] 	All prerequisites found
10:15:09 AM  [main] 	Initializing Modules
10:15:09 AM  [Apache] 	Initializing module...
10:15:09 AM  [Apache] 	Checking for module existence...
10:15:09 AM  [Apache] 	Apache Service is disabled.
10:15:09 AM  [Apache] 	Checking for required tools...
10:15:09 AM  [Apache] 	Checking for service (name="Apache2.4"): Service not installed
10:15:09 AM  [Apache] 	Service Path: Service Not Installed
10:15:09 AM  [Apache] 	Checking default ports...
10:15:09 AM  [Apache] 	Portblocker Detected: svchost.exe
10:15:09 AM  [Apache] 	Checking for App: c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe
10:15:09 AM  [Apache] 	Portblocker Path: Unable to open process
10:15:09 AM  [Apache] 	Portblocker Service Path: C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted
10:15:09 AM  [Apache] 	Problem detected!
10:15:09 AM  [Apache] 	Port 49153 in use by "C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted" with PID 912!
10:15:09 AM  [Apache] 	Apache WILL NOT start without the configured ports free!
10:15:09 AM  [Apache] 	You need to uninstall/disable/reconfigure the blocking application
10:15:09 AM  [Apache] 	or reconfigure Apache and the Control Panel to listen on a different port
10:15:09 AM  [mysql] 	Initializing module...
10:15:09 AM  [mysql] 	Checking for module existence...
10:15:09 AM  [mysql] 	MySQL Service is disabled.
10:15:09 AM  [mysql] 	Checking for required tools...
10:15:09 AM  [mysql] 	Checking for service (name="mysql"): Service not installed
10:15:09 AM  [mysql] 	Service Path: Service Not Installed
10:15:09 AM  [mysql] 	Checking default ports...
10:15:09 AM  [main] 	The FileZilla module is disabled
10:15:09 AM  [main] 	The Mercury module is disabled
10:15:09 AM  [Tomcat] 	Initializing module...
10:15:09 AM  [Tomcat] 	Checking for module existence...
10:15:09 AM  [Tomcat] 	Tomcat Service is disabled.
10:15:09 AM  [Tomcat] 	Checking for required tools...
10:15:09 AM  [Tomcat] 	Checking for service (name="Tomcat7"): Service not installed
10:15:09 AM  [Tomcat] 	Service Path: Service Not Installed
10:15:09 AM  [Tomcat] 	Checking default ports...
10:15:09 AM  [main] 	Starting Check-Timer
10:15:09 AM  [main] 	Control Panel Ready
10:15:20 AM  [Apache] 	Checking default ports...
10:15:20 AM  [Apache] 	Portblocker Detected: svchost.exe
10:15:20 AM  [Apache] 	Checking for App: c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe
10:15:20 AM  [Apache] 	Portblocker Path: Unable to open process
10:15:20 AM  [Apache] 	Portblocker Service Path: C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted
10:15:20 AM  [Apache] 	Problem detected!
10:15:20 AM  [Apache] 	Port 49153 in use by "C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted" with PID 912!
10:15:20 AM  [Apache] 	Apache WILL NOT start without the configured ports free!
10:15:20 AM  [Apache] 	You need to uninstall/disable/reconfigure the blocking application
10:15:20 AM  [Apache] 	or reconfigure Apache and the Control Panel to listen on a different port
10:15:20 AM  [Apache] 	Attempting to start Apache app...
10:15:20 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:15:20 AM  [Apache] 	Return code: 0
10:15:21 AM  [Apache] 	Status change detected: running
10:15:21 AM  [Apache] 	Status change detected: stopped
10:15:21 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:15:21 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:15:21 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:15:21 AM  [Apache] 	Press the Logs button to view error logs and check
10:15:21 AM  [Apache] 	the Windows Event Viewer for more clues
10:15:21 AM  [Apache] 	If you need more help, copy and post this
10:15:21 AM  [Apache] 	entire log window on the forums
10:15:28 AM  [main] 	Executing notepad.exe c:\users\rhennessey2019\desktop\xampp\apache\logs\error.log
10:15:33 AM  [main] 	Executing notepad.exe c:\users\rhennessey2019\desktop\xampp\php\logs\php_error_log
10:15:41 AM  [main] 	Executing "c:\users\rhennessey2019\desktop\xampp\"
10:16:53 AM  [main] 	Executing notepad.exe c:\users\rhennessey2019\desktop\xampp\apache/conf/httpd.conf
10:17:38 AM  [main] 	Executing notepad.exe c:\users\rhennessey2019\desktop\xampp\apache/conf/extra/httpd-ssl.conf
10:18:30 AM  [Apache] 	Checking default ports...
10:18:30 AM  [Apache] 	Portblocker Detected: svchost.exe
10:18:30 AM  [Apache] 	Checking for App: c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe
10:18:30 AM  [Apache] 	Portblocker Path: Unable to open process
10:18:30 AM  [Apache] 	Portblocker Service Path: C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted
10:18:30 AM  [Apache] 	Problem detected!
10:18:30 AM  [Apache] 	Port 49153 in use by "C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted" with PID 912!
10:18:30 AM  [Apache] 	Apache WILL NOT start without the configured ports free!
10:18:30 AM  [Apache] 	You need to uninstall/disable/reconfigure the blocking application
10:18:30 AM  [Apache] 	or reconfigure Apache and the Control Panel to listen on a different port
10:18:30 AM  [Apache] 	Attempting to start Apache app...
10:18:30 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:18:30 AM  [Apache] 	Return code: 0
10:18:49 AM  [Apache] 	Checking default ports...
10:18:49 AM  [Apache] 	Portblocker Detected: svchost.exe
10:18:49 AM  [Apache] 	Checking for App: c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe
10:18:49 AM  [Apache] 	Portblocker Path: Unable to open process
10:18:49 AM  [Apache] 	Portblocker Service Path: C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted
10:18:49 AM  [Apache] 	Problem detected!
10:18:49 AM  [Apache] 	Port 49153 in use by "C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted" with PID 912!
10:18:49 AM  [Apache] 	Apache WILL NOT start without the configured ports free!
10:18:49 AM  [Apache] 	You need to uninstall/disable/reconfigure the blocking application
10:18:49 AM  [Apache] 	or reconfigure Apache and the Control Panel to listen on a different port
10:18:49 AM  [Apache] 	Attempting to start Apache app...
10:18:49 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:18:49 AM  [Apache] 	Return code: 0
10:19:12 AM  [Apache] 	Checking default ports...
10:19:12 AM  [Apache] 	Attempting to start Apache app...
10:19:12 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:19:12 AM  [Apache] 	Return code: 0
10:19:18 AM  [Apache] 	Checking default ports...
10:19:18 AM  [Apache] 	Attempting to start Apache app...
10:19:18 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:19:18 AM  [Apache] 	Return code: 0
10:19:19 AM  [Apache] 	Checking default ports...
10:19:19 AM  [Apache] 	Attempting to start Apache app...
10:19:19 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:19:19 AM  [Apache] 	Return code: 0
10:19:19 AM  [Apache] 	Status change detected: running
10:19:19 AM  [Apache] 	Status change detected: stopped
10:19:19 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:19:19 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:19:19 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:19:19 AM  [Apache] 	Press the Logs button to view error logs and check
10:19:19 AM  [Apache] 	the Windows Event Viewer for more clues
10:19:19 AM  [Apache] 	If you need more help, copy and post this
10:19:19 AM  [Apache] 	entire log window on the forums
10:19:41 AM  [main] 	Executing "services.msc"
10:20:27 AM  [main] 	Deinitializing Modules
10:20:27 AM  [main] 	Deinitializing Control Panel

9:50:07 AM  [main] 	Initializing Control Panel
9:50:07 AM  [main] 	Windows Version: Windows 7 Professional SP1 64-bit
9:50:07 AM  [main] 	XAMPP Version: 7.2.4
9:50:07 AM  [main] 	Control Panel Version: 3.2.2  [ Compiled: Nov 12th 2015 ]
9:50:07 AM  [main] 	You are not running with administrator rights! This will work for
9:50:07 AM  [main] 	most application stuff but whenever you do something with services
9:50:07 AM  [main] 	there will be a security dialogue or things will break! So think 
9:50:07 AM  [main] 	about running this application with administrator rights!
9:50:07 AM  [main] 	XAMPP Installation Directory: "c:\users\rhennessey2019\desktop\xampp\"
9:50:07 AM  [main] 	Checking for prerequisites
9:50:19 AM  [main] 	All prerequisites found
9:50:19 AM  [main] 	Initializing Modules
9:50:19 AM  [main] 	The FileZilla module is disabled
9:50:19 AM  [main] 	The Mercury module is disabled
9:50:19 AM  [main] 	Starting Check-Timer
9:50:19 AM  [main] 	Control Panel Ready
10:10:49 AM  [Apache] 	Status change detected: running
10:10:49 AM  [Apache] 	Status change detected: stopped
10:10:49 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:10:49 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:10:49 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:10:49 AM  [Apache] 	Press the Logs button to view error logs and check
10:10:49 AM  [Apache] 	the Windows Event Viewer for more clues
10:10:49 AM  [Apache] 	If you need more help, copy and post this
10:10:49 AM  [Apache] 	entire log window on the forums
10:12:40 AM  [mysql] 	Status change detected: running
10:12:41 AM  [mysql] 	Status change detected: stopped
10:12:41 AM  [mysql] 	Error: MySQL shutdown unexpectedly.
10:12:41 AM  [mysql] 	This may be due to a blocked port, missing dependencies, 
10:12:41 AM  [mysql] 	improper privileges, a crash, or a shutdown by another method.
10:12:41 AM  [mysql] 	Press the Logs button to view error logs and check
10:12:41 AM  [mysql] 	the Windows Event Viewer for more clues
10:12:41 AM  [mysql] 	If you need more help, copy and post this
10:12:41 AM  [mysql] 	entire log window on the forums
10:13:30 AM  [Apache] 	Status change detected: running
10:13:31 AM  [Apache] 	Status change detected: stopped
10:13:31 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:13:31 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:13:31 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:13:31 AM  [Apache] 	Press the Logs button to view error logs and check
10:13:31 AM  [Apache] 	the Windows Event Viewer for more clues
10:13:31 AM  [Apache] 	If you need more help, copy and post this
10:13:31 AM  [Apache] 	entire log window on the forums
10:14:21 AM  [Apache] 	Status change detected: running
10:14:21 AM  [Apache] 	Status change detected: stopped
10:14:21 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:14:21 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:14:21 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:14:21 AM  [Apache] 	Press the Logs button to view error logs and check
10:14:21 AM  [Apache] 	the Windows Event Viewer for more clues
10:14:21 AM  [Apache] 	If you need more help, copy and post this
10:14:21 AM  [Apache] 	entire log window on the forums
10:19:19 AM  [Apache] 	Status change detected: running
10:19:19 AM  [Apache] 	Status change detected: stopped
10:19:19 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:19:19 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:19:19 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:19:19 AM  [Apache] 	Press the Logs button to view error logs and check
10:19:19 AM  [Apache] 	the Windows Event Viewer for more clues
10:19:19 AM  [Apache] 	If you need more help, copy and post this
10:19:19 AM  [Apache] 	entire log window on the forums
10:20:29 AM  [main] 	Deinitializing Modules
10:20:29 AM  [main] 	Deinitializing Control Panel

10:20:36 AM  [main] 	Initializing Control Panel
10:20:36 AM  [main] 	Windows Version: Windows 7 Professional SP1 64-bit
10:20:36 AM  [main] 	XAMPP Version: 7.2.4
10:20:36 AM  [main] 	Control Panel Version: 3.2.2  [ Compiled: Nov 12th 2015 ]
10:20:36 AM  [main] 	You are not running with administrator rights! This will work for
10:20:36 AM  [main] 	most application stuff but whenever you do something with services
10:20:36 AM  [main] 	there will be a security dialogue or things will break! So think 
10:20:36 AM  [main] 	about running this application with administrator rights!
10:20:36 AM  [main] 	XAMPP Installation Directory: "c:\users\rhennessey2019\desktop\xampp\"
10:20:36 AM  [main] 	Checking for prerequisites
10:20:36 AM  [main] 	All prerequisites found
10:20:36 AM  [main] 	Initializing Modules
10:20:36 AM  [main] 	The FileZilla module is disabled
10:20:36 AM  [main] 	The Mercury module is disabled
10:20:36 AM  [main] 	Starting Check-Timer
10:20:36 AM  [main] 	Control Panel Ready
10:20:47 AM  [Apache] 	Attempting to start Apache app...
10:21:02 AM  [Apache] 	Attempting to start Apache app...
10:21:20 AM  [main] 	Executing "c:\users\rhennessey2019\desktop\xampp\"
10:21:35 AM  [Apache] 	Attempting to start Apache app...
10:21:39 AM  [Apache] 	Attempting to start Apache app...
10:21:44 AM  [mysql] 	Attempting to start MySQL app...
10:21:49 AM  [main] 	Deinitializing Modules
10:21:49 AM  [main] 	Deinitializing Control Panel

10:21:52 AM  [main] 	Initializing Control Panel
10:21:52 AM  [main] 	Windows Version: Windows 7 Professional SP1 64-bit
10:21:52 AM  [main] 	XAMPP Version: 7.2.4
10:21:52 AM  [main] 	Control Panel Version: 3.2.2  [ Compiled: Nov 12th 2015 ]
10:21:52 AM  [main] 	You are not running with administrator rights! This will work for
10:21:52 AM  [main] 	most application stuff but whenever you do something with services
10:21:52 AM  [main] 	there will be a security dialogue or things will break! So think 
10:21:52 AM  [main] 	about running this application with administrator rights!
10:21:52 AM  [main] 	XAMPP Installation Directory: "c:\users\rhennessey2019\desktop\xampp\"
10:21:52 AM  [main] 	Checking for prerequisites
10:21:52 AM  [main] 	All prerequisites found
10:21:52 AM  [main] 	Initializing Modules
10:21:52 AM  [main] 	The FileZilla module is disabled
10:21:52 AM  [main] 	The Mercury module is disabled
10:21:52 AM  [main] 	Starting Check-Timer
10:21:52 AM  [main] 	Control Panel Ready
10:22:45 AM  [Apache] 	Attempting to start Apache app...
10:22:45 AM  [Apache] 	Status change detected: running
10:22:45 AM  [Apache] 	Status change detected: stopped
10:22:45 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:22:45 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:22:45 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:22:45 AM  [Apache] 	Press the Logs button to view error logs and check
10:22:45 AM  [Apache] 	the Windows Event Viewer for more clues
10:22:45 AM  [Apache] 	If you need more help, copy and post this
10:22:45 AM  [Apache] 	entire log window on the forums
10:23:12 AM  [Apache] 	Checking default ports...
10:23:12 AM  [Apache] 	Attempting to start Apache app...
10:23:12 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:23:12 AM  [Apache] 	Return code: 0
10:23:16 AM  [Apache] 	Checking default ports...
10:23:16 AM  [Apache] 	Attempting to start Apache app...
10:23:16 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:23:16 AM  [Apache] 	Return code: 0
10:23:16 AM  [Apache] 	Status change detected: running
10:23:16 AM  [Apache] 	Status change detected: stopped
10:23:16 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:23:16 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:23:16 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:23:16 AM  [Apache] 	Press the Logs button to view error logs and check
10:23:16 AM  [Apache] 	the Windows Event Viewer for more clues
10:23:16 AM  [Apache] 	If you need more help, copy and post this
10:23:16 AM  [Apache] 	entire log window on the forums
10:23:40 AM  [Apache] 	Checking default ports...
10:23:40 AM  [Apache] 	Attempting to start Apache app...
10:23:40 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:23:40 AM  [Apache] 	Return code: 0
10:23:40 AM  [Apache] 	Status change detected: running
10:23:40 AM  [Apache] 	Status change detected: stopped
10:23:40 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:23:40 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:23:40 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:23:40 AM  [Apache] 	Press the Logs button to view error logs and check
10:23:40 AM  [Apache] 	the Windows Event Viewer for more clues
10:23:40 AM  [Apache] 	If you need more help, copy and post this
10:23:40 AM  [Apache] 	entire log window on the forums
10:23:53 AM  [mysql] 	Checking default ports...
10:23:53 AM  [mysql] 	Attempting to start MySQL app...
10:23:53 AM  [mysql] 	Executing ""c:\users\rhennessey2019\desktop\xampp\mysql\bin\mysqld.exe" --defaults-file="c:\users\rhennessey2019\desktop\xampp\mysql\bin\my.ini" --standalone --console"
10:23:53 AM  [mysql] 	Return code: 0
10:23:59 AM  [mysql] 	Checking default ports...
10:23:59 AM  [mysql] 	Attempting to start MySQL app...
10:23:59 AM  [mysql] 	Executing ""c:\users\rhennessey2019\desktop\xampp\mysql\bin\mysqld.exe" --defaults-file="c:\users\rhennessey2019\desktop\xampp\mysql\bin\my.ini" --standalone --console"
10:23:59 AM  [mysql] 	Return code: 0
10:24:11 AM  [mysql] 	Checking default ports...
10:24:11 AM  [mysql] 	Attempting to start MySQL app...
10:24:11 AM  [mysql] 	Executing ""c:\users\rhennessey2019\desktop\xampp\mysql\bin\mysqld.exe" --defaults-file="c:\users\rhennessey2019\desktop\xampp\mysql\bin\my.ini" --standalone --console"
10:24:11 AM  [mysql] 	Return code: 0
10:24:15 AM  [Apache] 	Checking default ports...
10:24:15 AM  [Apache] 	Attempting to start Apache app...
10:24:15 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:24:15 AM  [Apache] 	Return code: 0
10:24:20 AM  [main] 	Deinitializing Modules
10:24:20 AM  [main] 	Deinitializing Control Panel

10:24:27 AM  [main] 	Initializing Control Panel
10:24:27 AM  [main] 	Windows Version: Windows 7 Professional SP1 64-bit
10:24:27 AM  [main] 	XAMPP Version: 7.2.4
10:24:27 AM  [main] 	Control Panel Version: 3.2.2  [ Compiled: Nov 12th 2015 ]
10:24:27 AM  [main] 	You are not running with administrator rights! This will work for
10:24:27 AM  [main] 	most application stuff but whenever you do something with services
10:24:27 AM  [main] 	there will be a security dialogue or things will break! So think 
10:24:27 AM  [main] 	about running this application with administrator rights!
10:24:27 AM  [main] 	XAMPP Installation Directory: "c:\users\rhennessey2019\desktop\xampp\"
10:24:27 AM  [main] 	Checking for prerequisites
10:24:27 AM  [main] 	All prerequisites found
10:24:27 AM  [main] 	Initializing Modules
10:24:27 AM  [Apache] 	Initializing module...
10:24:27 AM  [Apache] 	Checking for module existence...
10:24:27 AM  [Apache] 	Apache Service is disabled.
10:24:27 AM  [Apache] 	Checking for required tools...
10:24:27 AM  [Apache] 	Checking for service (name="Apache2.4"): Service not installed
10:24:27 AM  [Apache] 	Service Path: Service Not Installed
10:24:27 AM  [Apache] 	Checking default ports...
10:24:27 AM  [mysql] 	Initializing module...
10:24:27 AM  [mysql] 	Checking for module existence...
10:24:27 AM  [mysql] 	MySQL Service is disabled.
10:24:27 AM  [mysql] 	Checking for required tools...
10:24:27 AM  [mysql] 	Checking for service (name="mysql"): Service not installed
10:24:27 AM  [mysql] 	Service Path: Service Not Installed
10:24:27 AM  [mysql] 	Checking default ports...
10:24:27 AM  [main] 	The FileZilla module is disabled
10:24:27 AM  [main] 	The Mercury module is disabled
10:24:27 AM  [Tomcat] 	Initializing module...
10:24:27 AM  [Tomcat] 	Checking for module existence...
10:24:27 AM  [Tomcat] 	Tomcat Service is disabled.
10:24:27 AM  [Tomcat] 	Checking for required tools...
10:24:27 AM  [Tomcat] 	Checking for service (name="Tomcat7"): Service not installed
10:24:27 AM  [Tomcat] 	Service Path: Service Not Installed
10:24:27 AM  [Tomcat] 	Checking default ports...
10:24:27 AM  [main] 	Starting Check-Timer
10:24:27 AM  [main] 	Control Panel Ready
10:24:32 AM  [Apache] 	Checking default ports...
10:24:32 AM  [Apache] 	Attempting to start Apache app...
10:24:32 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:24:33 AM  [Apache] 	Return code: 0
10:24:33 AM  [Apache] 	Status change detected: running
10:24:33 AM  [Apache] 	Status change detected: stopped
10:24:33 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:24:33 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:24:33 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:24:33 AM  [Apache] 	Press the Logs button to view error logs and check
10:24:33 AM  [Apache] 	the Windows Event Viewer for more clues
10:24:33 AM  [Apache] 	If you need more help, copy and post this
10:24:33 AM  [Apache] 	entire log window on the forums
10:26:08 AM  [Apache] 	Checking default ports...
10:26:08 AM  [Apache] 	Attempting to start Apache app...
10:26:08 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:26:08 AM  [Apache] 	Return code: 0
10:26:48 AM  [Apache] 	Checking default ports...
10:26:48 AM  [Apache] 	Attempting to start Apache app...
10:26:48 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
10:26:48 AM  [Apache] 	Return code: 0
10:26:48 AM  [Apache] 	Status change detected: running
10:26:49 AM  [Apache] 	Status change detected: stopped
10:26:49 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:26:49 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:26:49 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:26:49 AM  [Apache] 	Press the Logs button to view error logs and check
10:26:49 AM  [Apache] 	the Windows Event Viewer for more clues
10:26:49 AM  [Apache] 	If you need more help, copy and post this
10:26:49 AM  [Apache] 	entire log window on the forums
10:28:26 AM  [main] 	Executing "c:\users\rhennessey2019\desktop\xampp\"
10:29:13 AM  [main] 	Executing notepad.exe c:\users\rhennessey2019\desktop\xampp\apache/conf/httpd.conf
10:31:04 AM  [main] 	Executing notepad.exe c:\users\rhennessey2019\desktop\xampp\apache/conf/httpd.conf
10:36:04 AM  [main] 	Executing notepad.exe c:\users\rhennessey2019\desktop\xampp\apache/conf/httpd.conf
10:36:39 AM  [Apache] 	Status change detected: running
10:36:40 AM  [Apache] 	Status change detected: stopped
10:36:40 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:36:40 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:36:40 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:36:40 AM  [Apache] 	Press the Logs button to view error logs and check
10:36:40 AM  [Apache] 	the Windows Event Viewer for more clues
10:36:40 AM  [Apache] 	If you need more help, copy and post this
10:36:40 AM  [Apache] 	entire log window on the forums
10:36:51 AM  [Apache] 	Status change detected: running
10:36:52 AM  [Apache] 	Status change detected: stopped
10:36:52 AM  [Apache] 	Error: Apache shutdown unexpectedly.
10:36:52 AM  [Apache] 	This may be due to a blocked port, missing dependencies, 
10:36:52 AM  [Apache] 	improper privileges, a crash, or a shutdown by another method.
10:36:52 AM  [Apache] 	Press the Logs button to view error logs and check
10:36:52 AM  [Apache] 	the Windows Event Viewer for more clues
10:36:52 AM  [Apache] 	If you need more help, copy and post this
10:36:52 AM  [Apache] 	entire log window on the forums
10:40:44 AM  [main] 	Deinitializing Modules
10:40:44 AM  [main] 	Deinitializing Control Panel

11:43:03 AM  [main] 	Initializing Control Panel
11:43:03 AM  [main] 	Windows Version:  Pro  64-bit
11:43:03 AM  [main] 	XAMPP Version: 7.2.4
11:43:03 AM  [main] 	Control Panel Version: 3.2.2  [ Compiled: Nov 12th 2015 ]
11:43:03 AM  [main] 	You are not running with administrator rights! This will work for
11:43:03 AM  [main] 	most application stuff but whenever you do something with services
11:43:03 AM  [main] 	there will be a security dialogue or things will break! So think 
11:43:03 AM  [main] 	about running this application with administrator rights!
11:43:03 AM  [main] 	XAMPP Installation Directory: "c:\users\rhennessey2019\desktop\xampp\"
11:43:03 AM  [main] 	Checking for prerequisites
11:43:04 AM  [main] 	All prerequisites found
11:43:04 AM  [main] 	Initializing Modules
11:43:04 AM  [Apache] 	Initializing module...
11:43:04 AM  [Apache] 	Checking for module existence...
11:43:04 AM  [Apache] 	Apache Service is disabled.
11:43:04 AM  [Apache] 	Checking for required tools...
11:43:04 AM  [Apache] 	Checking for service (name="Apache2.4"): Service not installed
11:43:04 AM  [Apache] 	Service Path: Service Not Installed
11:43:04 AM  [Apache] 	Checking default ports...
11:43:04 AM  [mysql] 	Initializing module...
11:43:04 AM  [mysql] 	Checking for module existence...
11:43:04 AM  [mysql] 	MySQL Service is disabled.
11:43:04 AM  [mysql] 	Checking for required tools...
11:43:04 AM  [mysql] 	Checking for service (name="mysql"): Service not installed
11:43:04 AM  [mysql] 	Service Path: Service Not Installed
11:43:04 AM  [mysql] 	Checking default ports...
11:43:04 AM  [main] 	The FileZilla module is disabled
11:43:04 AM  [main] 	The Mercury module is disabled
11:43:04 AM  [Tomcat] 	Initializing module...
11:43:04 AM  [Tomcat] 	Checking for module existence...
11:43:04 AM  [Tomcat] 	Tomcat Service is disabled.
11:43:04 AM  [Tomcat] 	Checking for required tools...
11:43:04 AM  [Tomcat] 	Checking for service (name="Tomcat7"): Service not installed
11:43:04 AM  [Tomcat] 	Service Path: Service Not Installed
11:43:04 AM  [Tomcat] 	Checking default ports...
11:43:04 AM  [main] 	Starting Check-Timer
11:43:04 AM  [main] 	Control Panel Ready
11:43:06 AM  [mysql] 	Attempting to stop MySQL app...
11:43:06 AM  [mysql] 	Executing ""c:\users\rhennessey2019\desktop\xampp\apache\bin\pv.exe" -f -k -i 11944 -q"
11:43:06 AM  [mysql] 	Return code: 0
11:43:07 AM  [mysql] 	Status change detected: stopped
11:43:09 AM  [Apache] 	Checking default ports...
11:43:09 AM  [Apache] 	Attempting to start Apache app...
11:43:09 AM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
11:43:09 AM  [Apache] 	Return code: 0
11:43:10 AM  [Apache] 	Status change detected: running
11:53:49 AM  [Apache] 	Attempting to stop Apache (PID: 3644)
11:53:49 AM  [Apache] 	Attempting to stop Apache (PID: 5360)
11:53:49 AM  [Apache] 	Status change detected: stopped
12:28:04 PM  [Apache] 	Checking default ports...
12:28:04 PM  [Apache] 	Attempting to start Apache app...
12:28:04 PM  [Apache] 	Executing "c:\users\rhennessey2019\desktop\xampp\apache\bin\httpd.exe"
12:28:04 PM  [Apache] 	Return code: 0
12:28:05 PM  [Apache] 	Status change detected: running
12:33:10 PM  [netstat] 	New listening socket: 0.0.0.0:22
